"","node","cluster"
"5783","HORVU.MOREX.r2.3HG0233180",8
"5784","HORVU.MOREX.r2.3HG0233970",15
"5785","HORVU.MOREX.r2.3HG0234530",2
"5786","HORVU.MOREX.r2.3HG0234550",2
"5787","HORVU.MOREX.r2.3HG0234560",2
"5788","HORVU.MOREX.r2.3HG0234750",2
"5789","HORVU.MOREX.r2.3HG0234900",8
"5790","HORVU.MOREX.r2.3HG0235170",15
"5791","HORVU.MOREX.r2.3HG0235630",8
"5792","HORVU.MOREX.r2.3HG0236250",2
"5793","HORVU.MOREX.r2.3HG0236320",8
"5794","HORVU.MOREX.r2.3HG0236450",2
"5795","HORVU.MOREX.r2.3HG0236810",8
"5796","HORVU.MOREX.r2.3HG0237090",8
"5797","HORVU.MOREX.r2.3HG0237100",8
"5798","HORVU.MOREX.r2.3HG0237690",8
"5799","HORVU.MOREX.r2.3HG0238000",2
"5800","HORVU.MOREX.r2.3HG0238210",8
"5801","HORVU.MOREX.r2.3HG0238770",8
"5802","HORVU.MOREX.r2.3HG0238830",8
"5803","HORVU.MOREX.r2.3HG0239120",11
"5804","HORVU.MOREX.r2.3HG0239300",2
"5805","HORVU.MOREX.r2.3HG0239460",2
"5806","HORVU.MOREX.r2.3HG0239480",2
"5807","HORVU.MOREX.r2.3HG0239670",8
"5808","HORVU.MOREX.r2.3HG0239800",13
"5809","HORVU.MOREX.r2.3HG0239830",8
"5810","HORVU.MOREX.r2.3HG0239880",15
"5811","HORVU.MOREX.r2.3HG0239940",8
"5812","HORVU.MOREX.r2.3HG0240020",8
"5813","HORVU.MOREX.r2.3HG0240260",11
"5814","HORVU.MOREX.r2.3HG0240670",2
"5815","HORVU.MOREX.r2.3HG0241060",8
"5816","HORVU.MOREX.r2.3HG0241180",8
"5817","HORVU.MOREX.r2.3HG0241420",8
"5818","HORVU.MOREX.r2.3HG0241500",8
"5819","HORVU.MOREX.r2.3HG0241540",8
"5820","HORVU.MOREX.r2.3HG0242100",2
"5821","HORVU.MOREX.r2.3HG0242210",2
"5822","HORVU.MOREX.r2.3HG0242180",13
"5823","HORVU.MOREX.r2.3HG0242400",2
"5824","HORVU.MOREX.r2.3HG0242880",15
"5825","HORVU.MOREX.r2.3HG0243130",8
"5826","HORVU.MOREX.r2.3HG0243210",13
"5827","HORVU.MOREX.r2.3HG0243270",2
"5828","HORVU.MOREX.r2.3HG0244300",8
"5829","HORVU.MOREX.r2.3HG0245260",2
"5830","HORVU.MOREX.r2.3HG0245490",2
"5831","HORVU.MOREX.r2.3HG0245860",15
"5832","HORVU.MOREX.r2.3HG0245850",8
"5833","HORVU.MOREX.r2.3HG0245970",2
"5834","HORVU.MOREX.r2.3HG0246000",8
"5835","HORVU.MOREX.r2.3HG0246020",8
"5836","HORVU.MOREX.r2.3HG0246030",8
"5837","HORVU.MOREX.r2.3HG0246070",8
"5838","HORVU.MOREX.r2.3HG0246170",8
"5839","HORVU.MOREX.r2.3HG0247150",8
"5840","HORVU.MOREX.r2.3HG0247320",13
"5841","HORVU.MOREX.r2.3HG0247470",2
"5842","HORVU.MOREX.r2.3HG0247500",2
"5843","HORVU.MOREX.r2.3HG0247750",2
"5844","HORVU.MOREX.r2.3HG0248190",11
"5845","HORVU.MOREX.r2.3HG0248370",8
"5846","HORVU.MOREX.r2.3HG0248340",8
"5847","HORVU.MOREX.r2.3HG0248510",8
"5848","HORVU.MOREX.r2.3HG0249050",15
"5849","HORVU.MOREX.r2.3HG0249080",15
"5850","HORVU.MOREX.r2.3HG0249160",15
"5851","HORVU.MOREX.r2.3HG0249180",15
"5852","HORVU.MOREX.r2.3HG0249240",15
"5853","HORVU.MOREX.r2.3HG0249310",15
"5854","HORVU.MOREX.r2.3HG0249280",15
"5855","HORVU.MOREX.r2.3HG0249340",15
"5856","HORVU.MOREX.r2.3HG0249400",13
"5857","HORVU.MOREX.r2.3HG0249480",8
"5858","HORVU.MOREX.r2.3HG0249720",8
"5859","HORVU.MOREX.r2.3HG0250030",8
"5860","HORVU.MOREX.r2.3HG0250490",2
"5861","HORVU.MOREX.r2.3HG0251030",8
"5862","HORVU.MOREX.r2.3HG0251090",8
"5863","HORVU.MOREX.r2.3HG0251430",8
"5864","HORVU.MOREX.r2.3HG0251570",2
"5865","HORVU.MOREX.r2.3HG0251720",8
"5866","HORVU.MOREX.r2.3HG0252040",11
"5867","HORVU.MOREX.r2.3HG0252190",8
"5868","HORVU.MOREX.r2.3HG0252220",13
"5869","HORVU.MOREX.r2.3HG0252260",11
"5870","HORVU.MOREX.r2.3HG0252690",8
"5871","HORVU.MOREX.r2.3HG0252810",15
"5872","HORVU.MOREX.r2.3HG0252970",2
"5873","HORVU.MOREX.r2.3HG0253010",8
"5874","HORVU.MOREX.r2.3HG0253050",8
"5875","HORVU.MOREX.r2.3HG0253080",15
"5876","HORVU.MOREX.r2.3HG0253360",8
"5877","HORVU.MOREX.r2.3HG0253740",8
"5878","HORVU.MOREX.r2.3HG0254210",8
"5879","HORVU.MOREX.r2.3HG0254290",2
"5880","HORVU.MOREX.r2.3HG0254770",8
"5881","HORVU.MOREX.r2.3HG0254780",15
"5882","HORVU.MOREX.r2.3HG0254820",2
"5883","HORVU.MOREX.r2.3HG0255350",8
"5884","HORVU.MOREX.r2.3HG0255360",6
"5885","HORVU.MOREX.r2.3HG0255420",8
"5886","HORVU.MOREX.r2.3HG0255450",2
"5887","HORVU.MOREX.r2.3HG0255590",13
"5888","HORVU.MOREX.r2.3HG0255810",2
"5889","HORVU.MOREX.r2.3HG0256240",11
"5890","HORVU.MOREX.r2.3HG0256450",2
"5891","HORVU.MOREX.r2.3HG0256830",2
"5892","HORVU.MOREX.r2.3HG0256870",8
"5893","HORVU.MOREX.r2.3HG0256890",2
"5894","HORVU.MOREX.r2.3HG0256920",8
"5895","HORVU.MOREX.r2.3HG0256990",15
"5896","HORVU.MOREX.r2.UnG0625450",2
"5897","HORVU.MOREX.r2.UnG0627650",8
"5898","HORVU.MOREX.r2.UnG0625560",8
"5899","HORVU.MOREX.r2.3HG0257150",8
"5900","HORVU.MOREX.r2.3HG0257340",8
"5901","HORVU.MOREX.r2.3HG0257820",8
"5902","HORVU.MOREX.r2.3HG0257890",8
"5903","HORVU.MOREX.r2.3HG0258130",2
"5904","HORVU.MOREX.r2.3HG0258120",13
"5905","HORVU.MOREX.r2.3HG0258280",11
"5906","HORVU.MOREX.r2.3HG0258250",15
"5907","HORVU.MOREX.r2.3HG0258360",15
"5908","HORVU.MOREX.r2.3HG0258430",8
"5909","HORVU.MOREX.r2.3HG0258450",8
"5910","HORVU.MOREX.r2.3HG0258470",8
"5911","HORVU.MOREX.r2.3HG0259610",2
"5912","HORVU.MOREX.r2.3HG0259650",2
"5913","HORVU.MOREX.r2.3HG0260440",2
"5914","HORVU.MOREX.r2.3HG0260640",15
"5915","HORVU.MOREX.r2.3HG0260660",15
"5916","HORVU.MOREX.r2.3HG0260740",15
"5917","HORVU.MOREX.r2.3HG0260960",2
"5918","HORVU.MOREX.r2.3HG0261470",8
"5919","HORVU.MOREX.r2.3HG0261450",8
"5920","HORVU.MOREX.r2.3HG0262210",8
"5921","HORVU.MOREX.r2.3HG0262550",8
"5922","HORVU.MOREX.r2.3HG0262600",2
"5923","HORVU.MOREX.r2.3HG0263380",2
"5924","HORVU.MOREX.r2.3HG0263790",2
"5925","HORVU.MOREX.r2.3HG0263920",2
"5926","HORVU.MOREX.r2.3HG0264010",2
"5927","HORVU.MOREX.r2.3HG0265310",2
"5928","HORVU.MOREX.r2.3HG0265930",8
"5929","HORVU.MOREX.r2.3HG0266990",2
"5930","HORVU.MOREX.r2.3HG0267250",2
"5931","HORVU.MOREX.r2.3HG0268220",8
"5932","HORVU.MOREX.r2.3HG0268390",8
"5933","HORVU.MOREX.r2.3HG0269360",8
"5934","HORVU.MOREX.r2.3HG0269380",8
"5935","HORVU.MOREX.r2.3HG0270240",19
"5936","HORVU.MOREX.r2.3HG0270430",15
"5937","HORVU.MOREX.r2.3HG0270890",8
"5938","HORVU.MOREX.r2.3HG0271620",2
"5939","HORVU.MOREX.r2.3HG0271770",2
"5940","HORVU.MOREX.r2.3HG0271840",8
"5941","HORVU.MOREX.r2.3HG0272070",2
"5942","HORVU.MOREX.r2.3HG0272130",8
"5943","HORVU.MOREX.r2.3HG0272140",2
"5944","HORVU.MOREX.r2.3HG0272400",8
"5945","HORVU.MOREX.r2.3HG0272760",8
"5946","HORVU.MOREX.r2.3HG0272790",8
"5947","HORVU.MOREX.r2.3HG0272820",11
"5948","HORVU.MOREX.r2.3HG0273530",8
"5949","HORVU.MOREX.r2.3HG0273950",2
"5950","HORVU.MOREX.r2.3HG0274120",8
"5951","HORVU.MOREX.r2.3HG0274260",13
"5952","HORVU.MOREX.r2.3HG0274280",13
"5953","HORVU.MOREX.r2.3HG0274180",8
"5954","HORVU.MOREX.r2.3HG0274480",6
"5955","HORVU.MOREX.r2.3HG0274490",8
"5956","HORVU.MOREX.r2.3HG0274880",2
"5957","HORVU.MOREX.r2.3HG0274920",2
"5958","HORVU.MOREX.r2.3HG0274980",15
"5959","HORVU.MOREX.r2.3HG0274970",8
"5960","HORVU.MOREX.r2.3HG0275030",11
"5961","HORVU.MOREX.r2.3HG0275670",8
"5962","HORVU.MOREX.r2.4HG0276280",8
"5963","HORVU.MOREX.r2.4HG0276450",2
"5964","HORVU.MOREX.r2.4HG0276500",2
"5965","HORVU.MOREX.r2.4HG0275890",8
"5966","HORVU.MOREX.r2.4HG0275940",11
"5967","HORVU.MOREX.r2.4HG0276070",8
"5968","HORVU.MOREX.r2.4HG0276060",2
"5969","HORVU.MOREX.r2.4HG0276040",2
"5970","HORVU.MOREX.r2.4HG0276750",8
"5971","HORVU.MOREX.r2.4HG0277350",8
"5972","HORVU.MOREX.r2.4HG0277500",8
"5973","HORVU.MOREX.r2.4HG0277620",2
"5974","HORVU.MOREX.r2.4HG0278110",11
"5975","HORVU.MOREX.r2.4HG0278650",15
"5976","HORVU.MOREX.r2.4HG0278830",8
"5977","HORVU.MOREX.r2.4HG0279220",8
"5978","HORVU.MOREX.r2.4HG0279490",8
"5979","HORVU.MOREX.r2.4HG0279930",11
"5980","HORVU.MOREX.r2.4HG0280020",2
"5981","HORVU.MOREX.r2.4HG0280040",2
"5982","HORVU.MOREX.r2.4HG0280240",8
"5983","HORVU.MOREX.r2.4HG0280220",2
"5984","HORVU.MOREX.r2.4HG0280410",8
"5985","HORVU.MOREX.r2.4HG0280770",8
"5986","HORVU.MOREX.r2.4HG0281460",8
"5987","HORVU.MOREX.r2.4HG0281890",2
"5988","HORVU.MOREX.r2.4HG0283000",11
"5989","HORVU.MOREX.r2.4HG0283800",8
"5990","HORVU.MOREX.r2.4HG0284240",8
"5991","HORVU.MOREX.r2.4HG0284560",52
"5992","HORVU.MOREX.r2.4HG0284730",2
"5993","HORVU.MOREX.r2.4HG0284840",2
"5994","HORVU.MOREX.r2.4HG0284860",8
"5995","HORVU.MOREX.r2.4HG0285050",16
"5996","HORVU.MOREX.r2.5HG0407080",8
"5997","HORVU.MOREX.r2.4HG0285800",8
"5998","HORVU.MOREX.r2.4HG0286520",8
"5999","HORVU.MOREX.r2.4HG0286550",8
"6000","HORVU.MOREX.r2.4HG0286660",15
"6001","HORVU.MOREX.r2.4HG0286680",2
"6002","HORVU.MOREX.r2.4HG0286960",8
"6003","HORVU.MOREX.r2.4HG0287380",8
"6004","HORVU.MOREX.r2.4HG0287460",8
"6005","HORVU.MOREX.r2.4HG0287550",8
"6006","HORVU.MOREX.r2.4HG0288170",8
"6007","HORVU.MOREX.r2.4HG0288200",8
"6008","HORVU.MOREX.r2.4HG0288510",8
"6009","HORVU.MOREX.r2.4HG0289910",8
"6010","HORVU.MOREX.r2.4HG0290450",15
"6011","HORVU.MOREX.r2.4HG0290630",11
"6012","HORVU.MOREX.r2.4HG0290700",8
"6013","HORVU.MOREX.r2.4HG0290730",19
"6014","HORVU.MOREX.r2.4HG0291220",8
"6015","HORVU.MOREX.r2.4HG0291240",2
"6016","HORVU.MOREX.r2.4HG0291410",13
"6017","HORVU.MOREX.r2.4HG0294180",16
"6018","HORVU.MOREX.r2.4HG0294280",11
"6019","HORVU.MOREX.r2.4HG0294660",2
"6020","HORVU.MOREX.r2.4HG0294690",15
"6021","HORVU.MOREX.r2.4HG0294760",2
"6022","HORVU.MOREX.r2.4HG0295190",2
"6023","HORVU.MOREX.r2.4HG0295380",8
"6024","HORVU.MOREX.r2.4HG0295710",2
"6025","HORVU.MOREX.r2.4HG0296340",13
"6026","HORVU.MOREX.r2.4HG0296570",2
"6027","HORVU.MOREX.r2.4HG0296890",8
"6028","HORVU.MOREX.r2.4HG0297060",2
"6029","HORVU.MOREX.r2.4HG0297130",2
"6030","HORVU.MOREX.r2.4HG0298180",8
"6031","HORVU.MOREX.r2.4HG0298440",2
"6032","HORVU.MOREX.r2.4HG0298830",2
"6033","HORVU.MOREX.r2.4HG0299000",13
"6034","HORVU.MOREX.r2.4HG0299430",8
"6035","HORVU.MOREX.r2.4HG0299490",8
"6036","HORVU.MOREX.r2.4HG0299970",11
"6037","HORVU.MOREX.r2.4HG0301190",8
"6038","HORVU.MOREX.r2.4HG0306330",8
"6039","HORVU.MOREX.r2.4HG0306970",15
"6040","HORVU.MOREX.r2.4HG0307030",8
"6041","HORVU.MOREX.r2.UnG0624850",15
"6042","HORVU.MOREX.r2.4HG0307100",8
"6043","HORVU.MOREX.r2.4HG0307490",8
"6044","HORVU.MOREX.r2.4HG0307680",8
"6045","HORVU.MOREX.r2.4HG0308050",13
"6046","HORVU.MOREX.r2.4HG0308280",13
"6047","HORVU.MOREX.r2.4HG0308370",8
"6048","HORVU.MOREX.r2.4HG0309810",8
"6049","HORVU.MOREX.r2.4HG0310200",8
"6050","HORVU.MOREX.r2.4HG0310280",13
"6051","HORVU.MOREX.r2.4HG0310860",8
"6052","HORVU.MOREX.r2.4HG0289480",11
"6053","HORVU.MOREX.r2.4HG0289380",8
"6054","HORVU.MOREX.r2.4HG0289270",8
"6055","HORVU.MOREX.r2.4HG0311250",15
"6056","HORVU.MOREX.r2.4HG0312330",8
"6057","HORVU.MOREX.r2.4HG0312490",8
"6058","HORVU.MOREX.r2.4HG0313830",2
"6059","HORVU.MOREX.r2.4HG0314620",8
"6060","HORVU.MOREX.r2.4HG0315310",11
"6061","HORVU.MOREX.r2.4HG0315350",8
"6062","HORVU.MOREX.r2.4HG0315440",2
"6063","HORVU.MOREX.r2.4HG0315630",2
"6064","HORVU.MOREX.r2.4HG0315870",2
"6065","HORVU.MOREX.r2.4HG0316160",8
"6066","HORVU.MOREX.r2.4HG0316350",13
"6067","HORVU.MOREX.r2.4HG0317930",19
"6068","HORVU.MOREX.r2.4HG0318050",8
"6069","HORVU.MOREX.r2.4HG0318750",15
"6070","HORVU.MOREX.r2.4HG0319110",8
"6071","HORVU.MOREX.r2.4HG0319240",8
"6072","HORVU.MOREX.r2.4HG0319670",8
"6073","HORVU.MOREX.r2.4HG0319690",2
"6074","HORVU.MOREX.r2.4HG0319790",2
"6075","HORVU.MOREX.r2.4HG0319930",2
"6076","HORVU.MOREX.r2.4HG0319880",13
"6077","HORVU.MOREX.r2.4HG0320220",15
"6078","HORVU.MOREX.r2.4HG0320400",15
"6079","HORVU.MOREX.r2.4HG0320630",2
"6080","HORVU.MOREX.r2.4HG0320840",8
"6081","HORVU.MOREX.r2.4HG0320930",8
"6082","HORVU.MOREX.r2.4HG0321210",2
"6083","HORVU.MOREX.r2.4HG0321340",2
"6084","HORVU.MOREX.r2.4HG0321350",2
"6085","HORVU.MOREX.r2.4HG0321360",2
"6086","HORVU.MOREX.r2.4HG0321380",11
"6087","HORVU.MOREX.r2.4HG0321590",8
"6088","HORVU.MOREX.r2.4HG0321730",8
"6089","HORVU.MOREX.r2.4HG0321820",2
"6090","HORVU.MOREX.r2.4HG0321860",15
"6091","HORVU.MOREX.r2.4HG0322120",2
"6092","HORVU.MOREX.r2.4HG0322370",8
"6093","HORVU.MOREX.r2.4HG0322410",8
"6094","HORVU.MOREX.r2.4HG0323130",2
"6095","HORVU.MOREX.r2.4HG0323250",2
"6096","HORVU.MOREX.r2.4HG0323340",2
"6097","HORVU.MOREX.r2.4HG0323420",8
"6098","HORVU.MOREX.r2.4HG0323710",8
"6099","HORVU.MOREX.r2.4HG0323820",8
"6100","HORVU.MOREX.r2.4HG0323910",8
"6101","HORVU.MOREX.r2.4HG0323920",8
"6102","HORVU.MOREX.r2.4HG0323950",8
"6103","HORVU.MOREX.r2.4HG0324290",2
"6104","HORVU.MOREX.r2.4HG0324300",5
"6105","HORVU.MOREX.r2.4HG0324960",8
"6106","HORVU.MOREX.r2.4HG0324980",8
"6107","HORVU.MOREX.r2.4HG0325000",11
"6108","HORVU.MOREX.r2.4HG0325030",2
"6109","HORVU.MOREX.r2.4HG0325130",8
"6110","HORVU.MOREX.r2.4HG0325160",8
"6111","HORVU.MOREX.r2.4HG0325590",8
"6112","HORVU.MOREX.r2.4HG0325690",2
"6113","HORVU.MOREX.r2.4HG0325840",2
"6114","HORVU.MOREX.r2.4HG0325950",13
"6115","HORVU.MOREX.r2.4HG0325940",15
"6116","HORVU.MOREX.r2.4HG0325970",13
"6117","HORVU.MOREX.r2.4HG0326240",2
"6118","HORVU.MOREX.r2.4HG0326360",11
"6119","HORVU.MOREX.r2.4HG0326820",2
"6120","HORVU.MOREX.r2.4HG0327160",2
"6121","HORVU.MOREX.r2.4HG0327520",8
"6122","HORVU.MOREX.r2.4HG0327760",8
"6123","HORVU.MOREX.r2.4HG0328110",15
"6124","HORVU.MOREX.r2.4HG0328480",15
"6125","HORVU.MOREX.r2.4HG0328560",2
"6126","HORVU.MOREX.r2.4HG0328790",8
"6127","HORVU.MOREX.r2.4HG0328930",8
"6128","HORVU.MOREX.r2.4HG0329300",8
"6129","HORVU.MOREX.r2.4HG0329480",2
"6130","HORVU.MOREX.r2.4HG0329510",8
"6131","HORVU.MOREX.r2.4HG0329710",8
"6132","HORVU.MOREX.r2.4HG0329770",8
"6133","HORVU.MOREX.r2.4HG0329970",8
"6134","HORVU.MOREX.r2.4HG0330070",15
"6135","HORVU.MOREX.r2.4HG0330320",8
"6136","HORVU.MOREX.r2.4HG0330610",2
"6137","HORVU.MOREX.r2.4HG0331030",11
"6138","HORVU.MOREX.r2.4HG0331220",13
"6139","HORVU.MOREX.r2.4HG0331510",2
"6140","HORVU.MOREX.r2.4HG0331900",2
"6141","HORVU.MOREX.r2.4HG0331940",8
"6142","HORVU.MOREX.r2.4HG0331930",8
"6143","HORVU.MOREX.r2.4HG0332580",8
"6144","HORVU.MOREX.r2.4HG0332920",8
"6145","HORVU.MOREX.r2.4HG0332900",2
"6146","HORVU.MOREX.r2.4HG0333620",8
"6147","HORVU.MOREX.r2.4HG0333640",2
"6148","HORVU.MOREX.r2.4HG0334170",8
"6149","HORVU.MOREX.r2.4HG0334180",11
"6150","HORVU.MOREX.r2.4HG0334490",11
"6151","HORVU.MOREX.r2.4HG0334540",2
"6152","HORVU.MOREX.r2.4HG0334570",2
"6153","HORVU.MOREX.r2.4HG0334620",2
"6154","HORVU.MOREX.r2.4HG0334730",13
"6155","HORVU.MOREX.r2.4HG0335110",2
"6156","HORVU.MOREX.r2.4HG0335300",8
"6157","HORVU.MOREX.r2.4HG0335490",8
"6158","HORVU.MOREX.r2.4HG0335660",2
"6159","HORVU.MOREX.r2.4HG0335750",15
"6160","HORVU.MOREX.r2.4HG0335910",2
"6161","HORVU.MOREX.r2.4HG0336080",8
"6162","HORVU.MOREX.r2.4HG0336430",8
"6163","HORVU.MOREX.r2.4HG0336570",2
"6164","HORVU.MOREX.r2.4HG0337230",8
"6165","HORVU.MOREX.r2.4HG0337430",8
"6166","HORVU.MOREX.r2.4HG0338880",8
"6167","HORVU.MOREX.r2.4HG0339670",11
"6168","HORVU.MOREX.r2.4HG0339700",2
"6169","HORVU.MOREX.r2.4HG0339770",8
"6170","HORVU.MOREX.r2.4HG0339920",2
"6171","HORVU.MOREX.r2.4HG0340300",8
"6172","HORVU.MOREX.r2.4HG0340310",15
"6173","HORVU.MOREX.r2.4HG0340600",8
"6174","HORVU.MOREX.r2.4HG0340650",8
"6175","HORVU.MOREX.r2.4HG0340860",13
"6176","HORVU.MOREX.r2.4HG0341280",8
"6177","HORVU.MOREX.r2.4HG0341380",8
"6178","HORVU.MOREX.r2.4HG0341400",8
"6179","HORVU.MOREX.r2.4HG0341410",8
"6180","HORVU.MOREX.r2.4HG0341700",2
"6181","HORVU.MOREX.r2.4HG0341830",8
"6182","HORVU.MOREX.r2.4HG0341870",2
"6183","HORVU.MOREX.r2.4HG0342020",8
"6184","HORVU.MOREX.r2.4HG0342200",2
"6185","HORVU.MOREX.r2.4HG0342600",11
"6186","HORVU.MOREX.r2.4HG0342620",13
"6187","HORVU.MOREX.r2.4HG0342960",2
"6188","HORVU.MOREX.r2.4HG0342990",8
"6189","HORVU.MOREX.r2.4HG0343090",8
"6190","HORVU.MOREX.r2.4HG0343560",2
"6191","HORVU.MOREX.r2.4HG0343710",2
"6192","HORVU.MOREX.r2.4HG0343720",8
"6193","HORVU.MOREX.r2.4HG0344370",8
"6194","HORVU.MOREX.r2.4HG0344460",8
"6195","HORVU.MOREX.r2.4HG0344490",2
"6196","HORVU.MOREX.r2.4HG0344990",2
"6197","HORVU.MOREX.r2.4HG0346300",2
"6198","HORVU.MOREX.r2.4HG0346310",2
"6199","HORVU.MOREX.r2.4HG0346420",8
"6200","HORVU.MOREX.r2.4HG0346550",11
"6201","HORVU.MOREX.r2.4HG0346680",8
"6202","HORVU.MOREX.r2.4HG0346740",13
"6203","HORVU.MOREX.r2.4HG0347420",2
"6204","HORVU.MOREX.r2.4HG0347970",8
"6205","HORVU.MOREX.r2.4HG0347890",15
"6206","HORVU.MOREX.r2.4HG0347760",2
"6207","HORVU.MOREX.r2.4HG0347780",8
"6208","HORVU.MOREX.r2.4HG0347660",2
"6209","HORVU.MOREX.r2.4HG0347510",8
"6210","HORVU.MOREX.r2.4HG0349150",8
"6211","HORVU.MOREX.r2.4HG0348920",8
"6212","HORVU.MOREX.r2.5HG0349250",15
"6213","HORVU.MOREX.r2.5HG0349230",2
"6214","HORVU.MOREX.r2.5HG0349610",2
"6215","HORVU.MOREX.r2.5HG0350510",15
"6216","HORVU.MOREX.r2.5HG0350770",8
"6217","HORVU.MOREX.r2.5HG0350790",8
"6218","HORVU.MOREX.r2.5HG0350930",13
"6219","HORVU.MOREX.r2.5HG0350940",8
"6220","HORVU.MOREX.r2.5HG0351230",11
"6221","HORVU.MOREX.r2.5HG0351850",8
"6222","HORVU.MOREX.r2.5HG0352310",8
"6223","HORVU.MOREX.r2.5HG0352410",11
"6224","HORVU.MOREX.r2.5HG0353930",8
"6225","HORVU.MOREX.r2.5HG0354200",8
"6226","HORVU.MOREX.r2.5HG0354290",2
"6227","HORVU.MOREX.r2.5HG0354800",13
"6228","HORVU.MOREX.r2.5HG0355280",8
"6229","HORVU.MOREX.r2.5HG0355500",2
"6230","HORVU.MOREX.r2.5HG0355940",2
"6231","HORVU.MOREX.r2.5HG0355960",8
"6232","HORVU.MOREX.r2.5HG0356310",8
"6233","HORVU.MOREX.r2.5HG0356590",6
"6234","HORVU.MOREX.r2.5HG0356950",2
"6235","HORVU.MOREX.r2.5HG0357150",15
"6236","HORVU.MOREX.r2.5HG0357280",8
"6237","HORVU.MOREX.r2.5HG0358170",8
"6238","HORVU.MOREX.r2.5HG0359080",2
"6239","HORVU.MOREX.r2.5HG0359720",8
"6240","HORVU.MOREX.r2.5HG0359910",11
"6241","HORVU.MOREX.r2.5HG0360070",13
"6242","HORVU.MOREX.r2.5HG0360260",8
"6243","HORVU.MOREX.r2.5HG0361390",13
"6244","HORVU.MOREX.r2.5HG0361610",2
"6245","HORVU.MOREX.r2.5HG0361750",2
"6246","HORVU.MOREX.r2.5HG0362320",8
"6247","HORVU.MOREX.r2.5HG0362690",13
"6248","HORVU.MOREX.r2.5HG0364540",8
"6249","HORVU.MOREX.r2.5HG0365470",8
"6250","HORVU.MOREX.r2.5HG0365710",8
"6251","HORVU.MOREX.r2.5HG0366000",8
"6252","HORVU.MOREX.r2.5HG0366070",8
"6253","HORVU.MOREX.r2.5HG0366510",15
"6254","HORVU.MOREX.r2.5HG0366520",8
"6255","HORVU.MOREX.r2.5HG0366870",11
"6256","HORVU.MOREX.r2.5HG0366950",8
"6257","HORVU.MOREX.r2.5HG0367340",8
"6258","HORVU.MOREX.r2.5HG0367990",8
"6259","HORVU.MOREX.r2.5HG0368480",8
"6260","HORVU.MOREX.r2.5HG0368550",8
"6261","HORVU.MOREX.r2.5HG0369110",8
"6262","HORVU.MOREX.r2.5HG0369790",8
"6263","HORVU.MOREX.r2.5HG0369760",8
"6264","HORVU.MOREX.r2.5HG0370130",13
"6265","HORVU.MOREX.r2.5HG0370280",11
"6266","HORVU.MOREX.r2.5HG0370480",15
"6267","HORVU.MOREX.r2.5HG0370850",15
"6268","HORVU.MOREX.r2.5HG0370880",11
"6269","HORVU.MOREX.r2.5HG0371030",8
"6270","HORVU.MOREX.r2.5HG0372130",8
"6271","HORVU.MOREX.r2.5HG0372410",8
"6272","HORVU.MOREX.r2.5HG0373350",8
"6273","HORVU.MOREX.r2.5HG0374130",8
"6274","HORVU.MOREX.r2.5HG0374360",53
"6275","HORVU.MOREX.r2.5HG0375570",2
"6276","HORVU.MOREX.r2.5HG0376550",8
"6277","HORVU.MOREX.r2.5HG0376770",19
"6278","HORVU.MOREX.r2.5HG0377520",2
"6279","HORVU.MOREX.r2.5HG0379180",15
"6280","HORVU.MOREX.r2.5HG0379890",8
"6281","HORVU.MOREX.r2.5HG0380130",8
"6282","HORVU.MOREX.r2.5HG0392930",2
"6283","HORVU.MOREX.r2.5HG0380850",11
"6284","HORVU.MOREX.r2.5HG0381090",2
"6285","HORVU.MOREX.r2.5HG0381340",2
"6286","HORVU.MOREX.r2.5HG0381380",8
"6287","HORVU.MOREX.r2.5HG0381400",13
"6288","HORVU.MOREX.r2.5HG0381440",8
"6289","HORVU.MOREX.r2.5HG0383060",8
"6290","HORVU.MOREX.r2.5HG0383540",8
"6291","HORVU.MOREX.r2.5HG0383780",8
"6292","HORVU.MOREX.r2.5HG0383880",2
"6293","HORVU.MOREX.r2.5HG0384010",2
"6294","HORVU.MOREX.r2.5HG0384550",8
"6295","HORVU.MOREX.r2.5HG0385100",2
"6296","HORVU.MOREX.r2.2HG0155840",8
"6297","HORVU.MOREX.r2.5HG0386390",8
"6298","HORVU.MOREX.r2.5HG0386440",8
"6299","HORVU.MOREX.r2.5HG0386490",2
"6300","HORVU.MOREX.r2.5HG0386780",8
"6301","HORVU.MOREX.r2.5HG0386790",8
"6302","HORVU.MOREX.r2.5HG0386900",2
"6303","HORVU.MOREX.r2.5HG0387220",8
"6304","HORVU.MOREX.r2.5HG0387420",2
"6305","HORVU.MOREX.r2.5HG0387610",13
"6306","HORVU.MOREX.r2.5HG0387660",2
"6307","HORVU.MOREX.r2.5HG0387890",8
"6308","HORVU.MOREX.r2.5HG0387910",11
"6309","HORVU.MOREX.r2.5HG0388410",13
"6310","HORVU.MOREX.r2.5HG0388480",2
"6311","HORVU.MOREX.r2.5HG0388530",8
"6312","HORVU.MOREX.r2.5HG0388550",8
"6313","HORVU.MOREX.r2.5HG0388650",8
"6314","HORVU.MOREX.r2.5HG0388870",8
"6315","HORVU.MOREX.r2.5HG0389230",11
"6316","HORVU.MOREX.r2.5HG0389420",8
"6317","HORVU.MOREX.r2.5HG0389920",8
"6318","HORVU.MOREX.r2.5HG0390060",8
"6319","HORVU.MOREX.r2.5HG0390090",15
"6320","HORVU.MOREX.r2.5HG0390320",8
